img_id,ty,mod,orig_id,sdir_id,coord_z,coord_y,coord_x
inj_723,inj,diffusion,LIDC-IDRI-0409,30082,247,379,189
inj_724,inj,diffusion,LIDC-IDRI-0409,30082,155,349,94
inj_726,inj,diffusion,LIDC-IDRI-0409,30082,203,176,473
inj_728,inj,diffusion,LIDC-IDRI-0411,30732,329,157,169
inj_729,inj,diffusion,LIDC-IDRI-0411,30732,418,247,61
inj_730,inj,diffusion,LIDC-IDRI-0412,30049,159,395,188
inj_731,inj,diffusion,LIDC-IDRI-0412,30049,230,304,450
inj_732,inj,diffusion,LIDC-IDRI-0412,30049,144,218,106
inj_733,inj,diffusion,LIDC-IDRI-0413,3000050,106,336,163
inj_735,inj,diffusion,LIDC-IDRI-0413,3000050,74,300,407
inj_736,inj,diffusion,LIDC-IDRI-0415,2,150,323,97
inj_737,inj,diffusion,LIDC-IDRI-0415,2,112,242,101
inj_738,inj,diffusion,LIDC-IDRI-0415,2,117,263,88
inj_74,inj,diffusion,LIDC-IDRI-0041,3000568,25,387,318
inj_740,inj,diffusion,LIDC-IDRI-0415,2,126,280,84
inj_741,inj,diffusion,LIDC-IDRI-0415,2,85,300,123
inj_742,inj,diffusion,LIDC-IDRI-0416,3000033,82,401,389
inj_743,inj,diffusion,LIDC-IDRI-0416,3000033,38,408,183
inj_744,inj,diffusion,LIDC-IDRI-0419,3000310,51,272,432
inj_745,inj,diffusion,LIDC-IDRI-0419,3000310,60,133,159
inj_746,inj,diffusion,LIDC-IDRI-0420,3000052,102,83,151
inj_747,inj,diffusion,LIDC-IDRI-0420,3000052,89,254,106
inj_749,inj,diffusion,LIDC-IDRI-0424,3000682,131,204,448
inj_750,inj,diffusion,LIDC-IDRI-0424,3000682,163,398,352
inj_752,inj,diffusion,LIDC-IDRI-0424,3000682,37,303,398
inj_753,inj,diffusion,LIDC-IDRI-0424,3000682,32,334,199
inj_755,inj,diffusion,LIDC-IDRI-0427,31362,74,182,292
inj_756,inj,diffusion,LIDC-IDRI-0427,31362,290,164,144
inj_757,inj,diffusion,LIDC-IDRI-0427,31362,202,257,136
inj_758,inj,diffusion,LIDC-IDRI-0429,32124,222,193,150
inj_759,inj,diffusion,LIDC-IDRI-0429,32124,73,242,342
inj_760,inj,diffusion,LIDC-IDRI-0429,32124,107,212,172
rem_1,rem,cycle,LIDC-IDRI-0003,3000611,57,198,308
rem_10,rem,cycle,LIDC-IDRI-0014,3000562,40,276,357
rem_100,rem,cycle,LIDC-IDRI-0124,3,48,287,393
rem_1000,rem,cycle,LIDC-IDRI-0884,2,54,248,375
rem_1001,rem,cycle,LIDC-IDRI-0886,30036,33,185,265
rem_1002,rem,cycle,LIDC-IDRI-0888,30015,114,350,180
rem_1003,rem,cycle,LIDC-IDRI-0892,5916,75,182,140
rem_1005,rem,cycle,LIDC-IDRI-0892,5916,55,170,372
rem_1007,rem,cycle,LIDC-IDRI-0893,30028,187,335,168
rem_1009,rem,cycle,LIDC-IDRI-0902,32242,383,349,303
rem_101,rem,cycle,LIDC-IDRI-0128,3000740,84,315,302
rem_1011,rem,cycle,LIDC-IDRI-0904,5483,30,383,197
rem_1012,rem,cycle,LIDC-IDRI-0905,30376,81,322,231
rem_1013,rem,cycle,LIDC-IDRI-0910,5917,22,318,384
rem_1014,rem,cycle,LIDC-IDRI-0911,3000043,40,270,104
rem_1015,rem,cycle,LIDC-IDRI-0912,30074,195,353,342
rem_1016,rem,cycle,LIDC-IDRI-0912,30074,239,401,381
rem_1017,rem,cycle,LIDC-IDRI-0913,30020,79,324,125
rem_1019,rem,cycle,LIDC-IDRI-0920,31055,158,343,107
rem_102,rem,cycle,LIDC-IDRI-0129,2,188,355,188
rem_1021,rem,cycle,LIDC-IDRI-0921,30027,101,203,315
rem_1022,rem,cycle,LIDC-IDRI-0925,3000675,134,369,430
rem_1023,rem,cycle,LIDC-IDRI-0933,3000290,65,323,155
rem_1024,rem,cycle,LIDC-IDRI-0935,5413,67,169,83
rem_1026,rem,cycle,LIDC-IDRI-0936,2,93,193,372
rem_1027,rem,cycle,LIDC-IDRI-0936,2,75,291,135
rem_1028,rem,cycle,LIDC-IDRI-0938,2,142,161,347
rem_1029,rem,cycle,LIDC-IDRI-0939,30930,88,288,120
rem_103,rem,cycle,LIDC-IDRI-0129,2,199,277,328
rem_1030,rem,cycle,LIDC-IDRI-0940,30352,258,177,128
rem_1031,rem,cycle,LIDC-IDRI-0940,30352,123,257,330
rem_1032,rem,cycle,LIDC-IDRI-0942,30063,154,347,115
rem_1033,rem,cycle,LIDC-IDRI-0942,30063,153,308,82
rem_1036,rem,cycle,LIDC-IDRI-0946,5489,46,395,130
rem_1038,rem,cycle,LIDC-IDRI-0949,3180,42,194,144
rem_1039,rem,cycle,LIDC-IDRI-0951,30043,247,266,32
rem_104,rem,cycle,LIDC-IDRI-0130,5582,211,267,185
rem_1040,rem,cycle,LIDC-IDRI-0958,5492,23,342,106
rem_1041,rem,cycle,LIDC-IDRI-0961,5474,57,215,165
rem_1042,rem,cycle,LIDC-IDRI-0962,5350,18,276,155
rem_1043,rem,cycle,LIDC-IDRI-0962,5350,59,216,362
rem_1044,rem,cycle,LIDC-IDRI-0965,30011,141,292,143
rem_1045,rem,cycle,LIDC-IDRI-0973,3000017,146,397,182
rem_1046,rem,cycle,LIDC-IDRI-0973,3000017,129,283,38
rem_1047,rem,cycle,LIDC-IDRI-0974,3000038,57,164,381
rem_1048,rem,cycle,LIDC-IDRI-0978,30023,109,358,326
rem_1049,rem,cycle,LIDC-IDRI-0980,3152,58,339,431
rem_105,rem,cycle,LIDC-IDRI-0131,3000694,75,377,345
rem_1050,rem,cycle,LIDC-IDRI-0980,3152,37,383,364
rem_1051,rem,cycle,LIDC-IDRI-0982,30786,52,287,184
rem_1052,rem,cycle,LIDC-IDRI-0986,3,64,178,172
rem_1056,rem,cycle,LIDC-IDRI-0994,31319,162,363,152
rem_1057,rem,cycle,LIDC-IDRI-0998,5397,50,290,317
rem_1059,rem,cycle,LIDC-IDRI-0998,5397,58,323,215
rem_1061,rem,cycle,LIDC-IDRI-1002,30009,54,328,173
rem_1062,rem,cycle,LIDC-IDRI-1002,30009,178,336,377
rem_1063,rem,cycle,LIDC-IDRI-1003,3000023,56,202,311
rem_1064,rem,cycle,LIDC-IDRI-1003,3000023,71,409,151
rem_1066,rem,cycle,LIDC-IDRI-1011,2,46,167,213
rem_107,rem,cycle,LIDC-IDRI-0132,5418,40,375,107
rem_108,rem,cycle,LIDC-IDRI-0133,3000689,198,324,211
rem_109,rem,cycle,LIDC-IDRI-0133,3000689,102,362,179
rem_11,rem,cycle,LIDC-IDRI-0015,3000610,30,254,315
rem_111,rem,cycle,LIDC-IDRI-0134,5508,51,392,359
rem_112,rem,cycle,LIDC-IDRI-0135,3,77,306,115
rem_113,rem,cycle,LIDC-IDRI-0136,3133,53,326,181
rem_114,rem,cycle,LIDC-IDRI-0136,3133,40,319,365
rem_116,rem,cycle,LIDC-IDRI-0137,3,37,272,116
rem_117,rem,cycle,LIDC-IDRI-0139,3000692,71,371,303
rem_118,rem,cycle,LIDC-IDRI-0140,5585,302,204,96
rem_119,rem,cycle,LIDC-IDRI-0141,5606,164,194,155
rem_12,rem,cycle,LIDC-IDRI-0016,3000580,60,239,425
rem_121,rem,cycle,LIDC-IDRI-0144,3000703,66,300,403
rem_123,rem,cycle,LIDC-IDRI-0144,3000703,68,370,334
rem_124,rem,cycle,LIDC-IDRI-0145,3000668,78,361,187
rem_13,rem,cycle,LIDC-IDRI-0016,3000580,67,182,438
rem_130,rem,cycle,LIDC-IDRI-0151,5408,40,301,409
rem_131,rem,cycle,LIDC-IDRI-0152,3000696,76,198,216
rem_132,rem,cycle,LIDC-IDRI-0153,3000669,56,209,216
rem_133,rem,cycle,LIDC-IDRI-0153,3000669,83,290,164
rem_134,rem,cycle,LIDC-IDRI-0156,5595,36,173,370
rem_135,rem,cycle,LIDC-IDRI-0159,3,64,196,119
rem_136,rem,cycle,LIDC-IDRI-0160,3,75,395,366
rem_137,rem,cycle,LIDC-IDRI-0160,3,75,291,240
rem_139,rem,cycle,LIDC-IDRI-0162,2,56,212,149
rem_14,rem,cycle,LIDC-IDRI-0016,3000580,12,276,341
rem_140,rem,cycle,LIDC-IDRI-0164,2,39,275,323
rem_141,rem,cycle,LIDC-IDRI-0164,2,89,217,189
rem_142,rem,cycle,LIDC-IDRI-0164,2,160,340,359
rem_143,rem,cycle,LIDC-IDRI-0164,2,153,332,390
rem_144,rem,cycle,LIDC-IDRI-0169,2,120,371,370
rem_148,rem,cycle,LIDC-IDRI-0179,2,24,287,239
rem_149,rem,cycle,LIDC-IDRI-0179,2,59,346,183
rem_15,rem,cycle,LIDC-IDRI-0018,3000550,18,310,364
rem_150,rem,cycle,LIDC-IDRI-0181,3,40,300,325
rem_151,rem,cycle,LIDC-IDRI-0181,3,86,350,347
rem_152,rem,cycle,LIDC-IDRI-0181,3,78,361,379
rem_153,rem,cycle,LIDC-IDRI-0181,3,67,359,365
rem_154,rem,cycle,LIDC-IDRI-0181,3,55,262,344
rem_155,rem,cycle,LIDC-IDRI-0181,3,74,329,313
rem_157,rem,cycle,LIDC-IDRI-0183,3,27,344,167
rem_159,rem,cycle,LIDC-IDRI-0186,3,18,306,345
rem_16,rem,cycle,LIDC-IDRI-0018,3000550,51,281,439
rem_160,rem,cycle,LIDC-IDRI-0186,3,59,216,415
rem_162,rem,cycle,LIDC-IDRI-0194,2,55,234,355
rem_163,rem,cycle,LIDC-IDRI-0194,2,43,212,331
rem_165,rem,cycle,LIDC-IDRI-0195,3,95,270,298
rem_166,rem,cycle,LIDC-IDRI-0195,3,79,197,358
rem_167,rem,cycle,LIDC-IDRI-0195,3,47,300,105
rem_168,rem,cycle,LIDC-IDRI-0195,3,26,249,199
rem_169,rem,cycle,LIDC-IDRI-0195,3,85,371,336
rem_170,rem,cycle,LIDC-IDRI-0195,3,90,374,308
rem_171,rem,cycle,LIDC-IDRI-0196,4,33,303,146
rem_172,rem,cycle,LIDC-IDRI-0199,2,67,331,199
rem_174,rem,cycle,LIDC-IDRI-0206,102,88,239,129
rem_176,rem,cycle,LIDC-IDRI-0209,4,95,374,178
rem_177,rem,cycle,LIDC-IDRI-0213,3,36,331,126
rem_179,rem,cycle,LIDC-IDRI-0217,4,101,320,212
rem_180,rem,cycle,LIDC-IDRI-0217,4,52,272,116
rem_181,rem,cycle,LIDC-IDRI-0219,4,81,278,182
rem_182,rem,cycle,LIDC-IDRI-0220,2,70,304,363
rem_183,rem,cycle,LIDC-IDRI-0220,2,89,190,140
rem_184,rem,cycle,LIDC-IDRI-0220,2,93,308,225
rem_185,rem,cycle,LIDC-IDRI-0223,2,191,358,294
rem_188,rem,cycle,LIDC-IDRI-0229,4,30,355,189
rem_189,rem,cycle,LIDC-IDRI-0229,4,37,305,353
rem_191,rem,cycle,LIDC-IDRI-0229,4,45,254,110
rem_192,rem,cycle,LIDC-IDRI-0230,4,47,288,365
rem_193,rem,cycle,LIDC-IDRI-0234,4,91,311,368
rem_195,rem,cycle,LIDC-IDRI-0236,2,33,350,412
rem_196,rem,cycle,LIDC-IDRI-0237,2,63,212,170
rem_198,rem,cycle,LIDC-IDRI-0240,4,63,216,386
rem_199,rem,cycle,LIDC-IDRI-0243,4,87,209,174
rem_20,rem,cycle,LIDC-IDRI-0024,3000557,61,167,167
rem_200,rem,cycle,LIDC-IDRI-0244,2,83,174,153
rem_201,rem,cycle,LIDC-IDRI-0244,2,60,230,181
rem_202,rem,cycle,LIDC-IDRI-0246,4,49,175,308
rem_203,rem,cycle,LIDC-IDRI-0249,3,184,223,346
rem_206,rem,cycle,LIDC-IDRI-0250,2,47,352,364
rem_207,rem,cycle,LIDC-IDRI-0252,2,57,227,202
rem_209,rem,cycle,LIDC-IDRI-0258,2,45,355,352
rem_21,rem,cycle,LIDC-IDRI-0027,3000614,25,237,297
rem_210,rem,cycle,LIDC-IDRI-0259,4,117,354,110
rem_211,rem,cycle,LIDC-IDRI-0260,2,87,195,228
rem_212,rem,cycle,LIDC-IDRI-0260,2,96,318,126
rem_213,rem,cycle,LIDC-IDRI-0260,2,86,317,185
rem_214,rem,cycle,LIDC-IDRI-0262,2,86,259,106
rem_215,rem,cycle,LIDC-IDRI-0264,2,113,361,168
rem_216,rem,cycle,LIDC-IDRI-0274,6,52,307,147
rem_218,rem,cycle,LIDC-IDRI-0277,4,24,281,134
rem_219,rem,cycle,LIDC-IDRI-0294,3000019,71,205,314
rem_22,rem,cycle,LIDC-IDRI-0027,3000614,56,282,358
rem_221,rem,cycle,LIDC-IDRI-0298,3000663,116,355,170
rem_222,rem,cycle,LIDC-IDRI-0300,3000658,182,112,191
rem_223,rem,cycle,LIDC-IDRI-0300,3000658,173,233,107
rem_224,rem,cycle,LIDC-IDRI-0300,3000658,168,123,364
rem_225,rem,cycle,LIDC-IDRI-0304,3000040,50,353,398
rem_226,rem,cycle,LIDC-IDRI-0305,2,24,310,167
rem_227,rem,cycle,LIDC-IDRI-0305,2,58,194,276
rem_228,rem,cycle,LIDC-IDRI-0305,2,121,363,300
rem_229,rem,cycle,LIDC-IDRI-0305,2,100,251,349
rem_23,rem,cycle,LIDC-IDRI-0031,3000608,20,316,348
rem_230,rem,cycle,LIDC-IDRI-0305,2,105,171,166
rem_231,rem,cycle,LIDC-IDRI-0308,32236,328,261,84
rem_236,rem,cycle,LIDC-IDRI-0314,30026,116,244,184
rem_237,rem,cycle,LIDC-IDRI-0315,5416,50,358,324
rem_239,rem,cycle,LIDC-IDRI-0321,2,87,292,405
rem_24,rem,cycle,LIDC-IDRI-0031,3000608,44,356,155
rem_240,rem,cycle,LIDC-IDRI-0325,30024,132,365,167
rem_241,rem,cycle,LIDC-IDRI-0332,30078,128,224,118
rem_243,rem,cycle,LIDC-IDRI-0334,3226,43,318,78
rem_244,rem,cycle,LIDC-IDRI-0334,3226,70,265,202
rem_245,rem,cycle,LIDC-IDRI-0337,3124,61,227,91
rem_246,rem,cycle,LIDC-IDRI-0340,30356,350,309,387
rem_248,rem,cycle,LIDC-IDRI-0346,5487,53,392,309
rem_249,rem,cycle,LIDC-IDRI-0347,5403,61,322,108
rem_25,rem,cycle,LIDC-IDRI-0033,3000546,28,334,280
rem_250,rem,cycle,LIDC-IDRI-0347,5403,38,181,193
rem_251,rem,cycle,LIDC-IDRI-0348,30086,40,237,350
rem_252,rem,cycle,LIDC-IDRI-0353,2,61,264,396
rem_253,rem,cycle,LIDC-IDRI-0354,5482,40,264,116
rem_254,rem,cycle,LIDC-IDRI-0354,5482,53,338,80
rem_256,rem,cycle,LIDC-IDRI-0360,5395,120,263,339
rem_258,rem,cycle,LIDC-IDRI-0362,3000048,38,296,113
rem_259,rem,cycle,LIDC-IDRI-0365,3175,39,254,413
rem_26,rem,cycle,LIDC-IDRI-0036,3000521,72,312,141
rem_261,rem,cycle,LIDC-IDRI-0366,5479,38,347,160
rem_262,rem,cycle,LIDC-IDRI-0368,5445,45,320,392
rem_263,rem,cycle,LIDC-IDRI-0368,5445,68,206,116
rem_264,rem,cycle,LIDC-IDRI-0368,5445,23,261,203
rem_265,rem,cycle,LIDC-IDRI-0377,30970,85,309,382
rem_268,rem,cycle,LIDC-IDRI-0385,30956,85,269,310
rem_269,rem,cycle,LIDC-IDRI-0385,30956,104,341,379
rem_27,rem,cycle,LIDC-IDRI-0037,3000573,59,288,407
rem_270,rem,cycle,LIDC-IDRI-0387,5486,41,315,385
rem_271,rem,cycle,LIDC-IDRI-0388,3000685,51,308,172
rem_272,rem,cycle,LIDC-IDRI-0390,5437,50,266,165
rem_274,rem,cycle,LIDC-IDRI-0390,5437,74,208,409
rem_275,rem,cycle,LIDC-IDRI-0390,5437,41,337,103
rem_276,rem,cycle,LIDC-IDRI-0395,5488,90,351,363
rem_277,rem,cycle,LIDC-IDRI-0395,5488,75,382,96
rem_278,rem,cycle,LIDC-IDRI-0398,30075,62,329,187
rem_279,rem,cycle,LIDC-IDRI-0404,30045,96,244,134
rem_280,rem,cycle,LIDC-IDRI-0404,30045,100,296,125
rem_281,rem,cycle,LIDC-IDRI-0407,3000004,87,185,229
rem_282,rem,cycle,LIDC-IDRI-0409,30082,235,329,308
rem_283,rem,cycle,LIDC-IDRI-0414,5439,56,262,205
rem_284,rem,cycle,LIDC-IDRI-0415,2,74,219,287
rem_285,rem,cycle,LIDC-IDRI-0426,5923,68,273,410
rem_286,rem,cycle,LIDC-IDRI-0432,31470,31,310,314
rem_287,rem,cycle,LIDC-IDRI-0440,32130,156,156,304
rem_288,rem,cycle,LIDC-IDRI-0447,2,93,285,426
rem_29,rem,cycle,LIDC-IDRI-0043,3000629,28,219,136
rem_292,rem,cycle,LIDC-IDRI-0454,30029,146,328,182
rem_293,rem,cycle,LIDC-IDRI-0462,30902,219,192,201
rem_297,rem,cycle,LIDC-IDRI-0466,2,136,226,208
rem_298,rem,cycle,LIDC-IDRI-0469,30906,343,388,369
rem_299,rem,cycle,LIDC-IDRI-0470,2,100,163,223
rem_301,rem,cycle,LIDC-IDRI-0474,3000045,25,335,203
rem_302,rem,cycle,LIDC-IDRI-0476,2,138,177,365
rem_303,rem,cycle,LIDC-IDRI-0476,2,111,211,363
rem_304,rem,cycle,LIDC-IDRI-0476,2,139,361,199
rem_305,rem,cycle,LIDC-IDRI-0481,3000637,145,427,133
rem_306,rem,cycle,LIDC-IDRI-0484,3100,70,382,148
rem_307,rem,cycle,LIDC-IDRI-0484,5417,72,374,148
rem_309,rem,cycle,LIDC-IDRI-0489,3,64,294,386
rem_311,rem,cycle,LIDC-IDRI-0489,3,47,349,368
rem_313,rem,cycle,LIDC-IDRI-0491,30324,219,419,194
rem_314,rem,cycle,LIDC-IDRI-0497,2,95,228,90
rem_315,rem,cycle,LIDC-IDRI-0504,5925,61,128,137
rem_316,rem,cycle,LIDC-IDRI-0505,3000011,82,376,210
rem_317,rem,cycle,LIDC-IDRI-0507,3000638,116,377,172
rem_318,rem,cycle,LIDC-IDRI-0507,3000638,130,320,386
rem_320,rem,cycle,LIDC-IDRI-0507,3000638,113,300,360
rem_321,rem,cycle,LIDC-IDRI-0508,30076,168,361,370
rem_323,rem,cycle,LIDC-IDRI-0510,30017,224,408,322
rem_324,rem,cycle,LIDC-IDRI-0510,30017,169,367,208
rem_325,rem,cycle,LIDC-IDRI-0510,30017,217,272,433
rem_326,rem,cycle,LIDC-IDRI-0510,30017,180,405,350
rem_327,rem,cycle,LIDC-IDRI-0510,30017,158,381,141
rem_328,rem,cycle,LIDC-IDRI-0515,3000520,109,357,208
rem_329,rem,cycle,LIDC-IDRI-0518,5922,76,371,394
rem_33,rem,cycle,LIDC-IDRI-0044,3000571,82,314,138
rem_330,rem,cycle,LIDC-IDRI-0518,5922,33,329,362
rem_332,rem,cycle,LIDC-IDRI-0523,2,108,172,161
rem_333,rem,cycle,LIDC-IDRI-0523,2,113,226,396
rem_334,rem,cycle,LIDC-IDRI-0525,2016,100,288,131
rem_335,rem,cycle,LIDC-IDRI-0526,5443,35,206,359
rem_336,rem,cycle,LIDC-IDRI-0526,5443,45,179,187
rem_337,rem,cycle,LIDC-IDRI-0526,5443,52,391,325
rem_338,rem,cycle,LIDC-IDRI-0527,5485,85,276,133
rem_339,rem,cycle,LIDC-IDRI-0529,30366,482,230,450
rem_341,rem,cycle,LIDC-IDRI-0533,5354,37,335,369
rem_342,rem,cycle,LIDC-IDRI-0543,30006,97,311,413
rem_343,rem,cycle,LIDC-IDRI-0550,5189,59,171,395
rem_345,rem,cycle,LIDC-IDRI-0562,30040,67,336,141
rem_346,rem,cycle,LIDC-IDRI-0565,3000285,54,294,359
rem_347,rem,cycle,LIDC-IDRI-0575,30715,246,355,355
rem_348,rem,cycle,LIDC-IDRI-0576,30051,75,288,170
rem_35,rem,cycle,LIDC-IDRI-0045,3000547,46,192,280
rem_351,rem,cycle,LIDC-IDRI-0583,30077,78,373,400
rem_353,rem,cycle,LIDC-IDRI-0587,30058,77,185,318
rem_355,rem,cycle,LIDC-IDRI-0597,5481,22,351,336
rem_356,rem,cycle,LIDC-IDRI-0601,30047,219,316,68
rem_357,rem,cycle,LIDC-IDRI-0601,30047,188,403,193
rem_358,rem,cycle,LIDC-IDRI-0601,30047,211,272,315
rem_359,rem,cycle,LIDC-IDRI-0606,3617,224,298,187
rem_360,rem,cycle,LIDC-IDRI-0606,3617,206,362,315
rem_363,rem,cycle,LIDC-IDRI-0614,30983,260,318,367
rem_364,rem,cycle,LIDC-IDRI-0614,30983,167,175,374
rem_365,rem,cycle,LIDC-IDRI-0617,30081,139,254,113
rem_366,rem,cycle,LIDC-IDRI-0619,2,148,346,371
rem_369,rem,cycle,LIDC-IDRI-0629,30012,81,376,217
rem_37,rem,cycle,LIDC-IDRI-0045,3000547,50,202,302
rem_370,rem,cycle,LIDC-IDRI-0635,5444,66,404,163
rem_371,rem,cycle,LIDC-IDRI-0636,3000662,58,299,164
rem_372,rem,cycle,LIDC-IDRI-0641,31163,104,370,179
rem_373,rem,cycle,LIDC-IDRI-0642,5750,66,343,308
rem_374,rem,cycle,LIDC-IDRI-0648,5927,263,394,295
rem_375,rem,cycle,LIDC-IDRI-0651,30041,85,334,287
rem_376,rem,cycle,LIDC-IDRI-0651,30041,460,354,116
rem_377,rem,cycle,LIDC-IDRI-0655,1326,258,290,60
rem_379,rem,cycle,LIDC-IDRI-0659,3000020,122,206,180
rem_38,rem,cycle,LIDC-IDRI-0045,3000547,83,326,333
rem_380,rem,cycle,LIDC-IDRI-0659,3000020,89,162,177
rem_382,rem,cycle,LIDC-IDRI-0671,2,57,308,221
rem_383,rem,cycle,LIDC-IDRI-0671,2,51,193,190
rem_384,rem,cycle,LIDC-IDRI-0678,3000016,58,273,125
rem_389,rem,cycle,LIDC-IDRI-0686,2,86,256,98
rem_39,rem,cycle,LIDC-IDRI-0045,3000547,87,367,337
rem_390,rem,cycle,LIDC-IDRI-0686,2,23,276,169
rem_391,rem,cycle,LIDC-IDRI-0686,2,60,280,373
rem_392,rem,cycle,LIDC-IDRI-0688,30303,260,190,173
rem_393,rem,cycle,LIDC-IDRI-0688,30303,270,248,168
rem_394,rem,cycle,LIDC-IDRI-0698,31323,129,306,150
rem_397,rem,cycle,LIDC-IDRI-0702,30348,246,332,109
rem_4,rem,cycle,LIDC-IDRI-0007,3000631,20,266,293
rem_40,rem,cycle,LIDC-IDRI-0045,3000547,62,360,392
rem_400,rem,cycle,LIDC-IDRI-0707,5919,32,279,189
rem_401,rem,cycle,LIDC-IDRI-0709,5493,27,296,451
rem_402,rem,cycle,LIDC-IDRI-0713,5183,59,158,168
rem_403,rem,cycle,LIDC-IDRI-0714,2,96,400,148
rem_405,rem,cycle,LIDC-IDRI-0719,5364,30,371,218
rem_406,rem,cycle,LIDC-IDRI-0720,30064,145,328,119
rem_407,rem,cycle,LIDC-IDRI-0722,30701,374,214,111
rem_409,rem,cycle,LIDC-IDRI-0734,30332,322,152,430
rem_41,rem,cycle,LIDC-IDRI-0047,3000552,56,284,142
rem_410,rem,cycle,LIDC-IDRI-0741,5470,112,371,394
rem_411,rem,cycle,LIDC-IDRI-0741,5470,94,319,337
rem_414,rem,cycle,LIDC-IDRI-0749,5441,61,295,196
rem_417,rem,cycle,LIDC-IDRI-0752,2,72,207,325
rem_418,rem,cycle,LIDC-IDRI-0753,3000018,61,277,93
rem_419,rem,cycle,LIDC-IDRI-0756,30295,179,339,412
rem_42,rem,cycle,LIDC-IDRI-0048,3000624,134,325,354
rem_420,rem,cycle,LIDC-IDRI-0759,2,86,207,440
rem_423,rem,cycle,LIDC-IDRI-0766,30030,176,259,118
rem_424,rem,cycle,LIDC-IDRI-0768,3000046,146,322,357
rem_426,rem,cycle,LIDC-IDRI-0770,3000634,248,366,305
rem_427,rem,cycle,LIDC-IDRI-0770,3000634,91,379,296
rem_428,rem,cycle,LIDC-IDRI-0772,2,36,195,195
rem_43,rem,cycle,LIDC-IDRI-0048,3000624,108,216,169
rem_430,rem,cycle,LIDC-IDRI-0775,3000664,171,174,149
rem_432,rem,cycle,LIDC-IDRI-0776,3000632,158,289,393
rem_433,rem,cycle,LIDC-IDRI-0780,30848,132,187,110
rem_434,rem,cycle,LIDC-IDRI-0785,2,62,289,376
rem_435,rem,cycle,LIDC-IDRI-0785,2,117,185,300
rem_436,rem,cycle,LIDC-IDRI-0788,3000283,31,307,167
rem_437,rem,cycle,LIDC-IDRI-0790,2,144,370,348
rem_438,rem,cycle,LIDC-IDRI-0791,5751,196,321,120
rem_44,rem,cycle,LIDC-IDRI-0049,3000627,67,216,138
rem_441,rem,cycle,LIDC-IDRI-0798,5424,42,308,218
rem_442,rem,cycle,LIDC-IDRI-0798,5424,21,288,376
rem_447,rem,cycle,LIDC-IDRI-0819,30922,68,289,131
rem_448,rem,cycle,LIDC-IDRI-0837,32214,110,359,96
rem_449,rem,cycle,LIDC-IDRI-0837,32214,216,200,397
rem_45,rem,cycle,LIDC-IDRI-0051,3000609,38,243,338
rem_450,rem,cycle,LIDC-IDRI-0838,30360,366,402,336
rem_451,rem,cycle,LIDC-IDRI-0843,1460,277,179,196
rem_452,rem,cycle,LIDC-IDRI-0844,30825,183,267,167
rem_453,rem,cycle,LIDC-IDRI-0849,30898,156,244,291
rem_454,rem,cycle,LIDC-IDRI-0849,30898,155,262,305
rem_456,rem,cycle,LIDC-IDRI-0855,5476,80,230,461
rem_457,rem,cycle,LIDC-IDRI-0855,5476,78,310,451
rem_459,rem,cycle,LIDC-IDRI-0858,31232,238,326,136
rem_46,rem,cycle,LIDC-IDRI-0051,3000609,54,192,164
rem_460,rem,cycle,LIDC-IDRI-0860,3000282,34,306,328
rem_462,rem,cycle,LIDC-IDRI-0874,32246,361,333,393
rem_463,rem,cycle,LIDC-IDRI-0875,30034,84,357,349
rem_464,rem,cycle,LIDC-IDRI-0875,30034,47,331,156
rem_465,rem,cycle,LIDC-IDRI-0879,3000647,152,194,109
rem_467,rem,cycle,LIDC-IDRI-0884,2,55,248,375
rem_47,rem,cycle,LIDC-IDRI-0052,3000625,46,309,154
rem_470,rem,cycle,LIDC-IDRI-0892,5916,76,182,140
rem_471,rem,cycle,LIDC-IDRI-0892,5916,38,234,352
rem_472,rem,cycle,LIDC-IDRI-0892,5916,56,170,372
rem_473,rem,cycle,LIDC-IDRI-0893,30028,227,333,431
rem_474,rem,cycle,LIDC-IDRI-0893,30028,188,335,168
rem_475,rem,cycle,LIDC-IDRI-0896,3000057,84,291,454
rem_478,rem,cycle,LIDC-IDRI-0904,5483,31,383,197
rem_479,rem,cycle,LIDC-IDRI-0905,30376,82,322,231
rem_48,rem,cycle,LIDC-IDRI-0053,3000615,64,173,197
rem_480,rem,cycle,LIDC-IDRI-0910,5917,23,318,384
rem_481,rem,cycle,LIDC-IDRI-0911,3000043,41,270,104
rem_482,rem,cycle,LIDC-IDRI-0912,30074,196,353,342
rem_483,rem,cycle,LIDC-IDRI-0912,30074,240,401,381
rem_484,rem,cycle,LIDC-IDRI-0913,30020,80,324,125
rem_485,rem,cycle,LIDC-IDRI-0919,2,175,313,369
rem_486,rem,cycle,LIDC-IDRI-0920,31055,159,343,107
rem_487,rem,cycle,LIDC-IDRI-0921,30027,68,301,143
rem_488,rem,cycle,LIDC-IDRI-0921,30027,102,203,315
rem_489,rem,cycle,LIDC-IDRI-0925,3000675,135,369,430
rem_49,rem,cycle,LIDC-IDRI-0054,3000565,48,289,402
rem_490,rem,cycle,LIDC-IDRI-0933,3000290,66,323,155
rem_492,rem,cycle,LIDC-IDRI-0935,5413,77,186,382
rem_493,rem,cycle,LIDC-IDRI-0936,2,94,193,372
rem_494,rem,cycle,LIDC-IDRI-0936,2,76,291,135
